,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
663,971.0,129.127,68.173,206.57,63.354,162.205,6.24,2.82,940.0,128.78,68.538,207.0,60.846,159.76,5.6,2.67,0.5731152579737628,0.4870852696371448
664,972.0,161.834,37.994,206.14,179.237,166.732,94.4,10.96,945.0,161.129,37.972,207.04,176.914,164.545,92.64,10.86,0.5543353642034642,0.4344321770914611
665,974.0,230.765,14.317,138.52,45.726,162.937,12.16,3.93,939.0,229.638,13.773,139.45,43.135,160.276,11.84,3.88,0.6303850357055814,0.6088604722514234
666,975.0,19.37,23.981,349.81,67.985,163.112,21.92,5.28,943.0,20.648,24.117,348.5,65.62,160.623,19.2,4.94,0.5569135091388279,0.5382613167792506
667,976.0,251.834,65.138,133.0,110.944,163.209,14.72,4.33,944.0,251.782,64.628,133.09,108.578,160.917,14.72,4.33,0.5166535529284624,0.5121687099566382
668,977.0,95.576,47.548,246.25,157.318,163.05,14.08,4.23,947.0,95.471,47.965,246.31,154.835,160.84,14.56,4.31,0.4243149214452237,0.42418274512703574
669,978.0,139.216,81.028,206.79,8.331,167.727,149.8,13.81,942.0,139.042,81.272,207.17,6.247,164.733,140.5,13.37,0.4624572740275308,0.2984884269805579
670,980.0,144.254,53.93,215.76,233.313,169.527,190.4,15.57,948.0,143.772,54.116,216.39,230.985,167.577,189.6,15.54,0.5541130575573888,0.4321366246037888
671,981.0,122.489,68.628,233.52,51.106,163.2,8.16,3.22,946.0,122.168,69.094,234.0,48.816,160.472,8.0,3.19,0.6629193362163458,0.5538909898217166
672,984.0,111.847,82.011,254.76,206.345,165.025,19.68,5.01,906.0,119.283,80.446,254.8,171.572,156.155,125.6,12.65,7.604748417558866,7.513462580874009
673,985.0,314.699,74.006,60.89,25.722,170.165,123.5,12.54,949.0,314.745,73.66,60.41,23.357,167.311,120.5,12.39,0.5830398292744572,0.3488093231893325
674,986.0,140.343,60.394,205.62,305.269,168.88,168.8,14.66,958.0,139.985,60.681,206.06,303.028,167.209,169.0,14.67,0.49917738730755373,0.42370634806727997
675,987.0,147.81,44.953,227.26,197.697,165.873,30.24,6.21,956.0,147.247,45.126,227.92,195.454,163.77,29.44,6.12,0.5073109510862281,0.43431659082374635
676,988.0,106.516,50.1,263.61,218.397,168.665,91.84,10.81,962.0,106.222,50.466,263.92,216.178,166.726,92.96,10.88,0.44723020020776605,0.4302304264790999
677,990.0,5.743,15.542,14.17,36.571,169.318,139.2,13.31,952.0,7.529,15.636,12.24,34.116,166.578,139.5,13.33,0.5321164430375461,0.4890590621394489
678,991.0,260.233,69.419,85.4,50.397,167.59,79.36,10.05,935.0,260.197,68.833,85.21,47.259,158.312,15.2,4.4,0.6210201850271672,0.5869646037619551
679,992.0,133.785,71.59,249.15,64.038,168.134,74.72,9.75,954.0,133.328,71.864,249.57,61.504,165.494,73.92,9.7,0.583060586493989,0.5132176739804393
680,993.0,353.37,17.878,339.74,71.6,164.0,0.8,1.01,966.0,13.255,22.618,326.01,64.267,162.133,0.48,0.78,9.66399503365334,8.29411321366429
681,994.0,268.97,49.905,100.05,74.307,169.072,107.2,11.68,959.0,268.919,49.373,99.99,71.868,166.52,105.3,11.58,0.5414686417911687,0.5334174149366933
682,995.0,289.323,79.453,85.46,81.257,164.371,2.24,1.69,960.0,289.549,78.865,84.87,78.76,161.76,1.6,1.43,0.8335211772278042,0.6285003346586799
683,996.0,132.238,84.925,250.93,151.778,166.641,32.64,6.45,961.0,132.07,85.194,251.24,149.467,164.481,34.08,6.59,0.43326009888504685,0.3168211070362211
684,997.0,120.122,79.766,216.34,315.084,167.468,23.2,5.43,971.0,119.973,80.138,216.58,312.053,165.721,12.16,3.93,0.4535486156831928,0.3998863575273168
685,998.0,268.177,31.305,112.84,16.13,166.087,5.92,2.75,951.0,267.998,31.098,112.83,13.522,163.111,5.76,2.71,0.27937809896477217,0.22682133561513024
686,999.0,127.599,3.655,207.0,83.17,164.933,4.32,2.35,963.0,122.023,4.037,212.57,80.713,162.365,3.68,2.16,0.5342244287028604,0.5341848004137919
687,1000.0,141.414,75.433,217.16,161.296,171.817,155.0,14.05,969.0,141.203,75.656,217.64,159.014,169.651,152.2,13.92,0.523531021066799,0.30244941096055017
688,1001.0,125.511,45.801,244.95,282.051,165.479,12.64,4.01,970.0,124.833,45.874,245.59,279.798,163.755,13.6,4.16,0.5196055751645978,0.49182094552263106
689,1002.0,152.824,75.16,204.31,57.635,166.646,9.12,3.41,965.0,152.466,75.251,204.9,55.12,164.196,8.8,3.35,0.6137365317153969,0.35789383072653275
690,1003.0,95.96,35.756,253.25,143.939,173.738,197.1,15.84,968.0,95.728,36.235,253.45,141.582,171.429,195.0,15.76,0.4981798421213676,0.4980280853479943
691,1004.0,322.551,67.113,32.74,155.167,165.3,1.92,1.56,974.0,322.653,67.052,32.0,152.92,163.28,1.6,1.43,0.7091827683559817,0.11201505439820637
692,1006.0,116.745,88.419,221.1,86.035,169.049,36.96,6.86,967.0,116.644,88.858,221.42,83.62,166.479,35.84,6.76,0.5511674384685168,0.45046219706478635
693,1007.0,157.06,83.691,221.73,210.979,166.214,8.96,3.38,975.0,156.79,83.824,222.28,208.633,164.287,9.6,3.5,0.6006608490582477,0.2995446853950107
694,1009.0,294.598,71.309,80.84,81.724,169.4,26.24,5.78,960.0,289.549,78.865,84.87,78.76,161.76,1.6,1.43,9.395510180359173,8.991901075426036
695,1010.0,353.493,61.049,27.51,203.067,169.976,48.0,7.82,977.0,353.727,61.071,26.91,200.764,167.95,46.24,7.67,0.5285473760147044,0.20595803091545026
696,1011.0,274.023,36.412,110.96,251.317,172.446,186.4,15.41,976.0,274.193,35.879,110.69,249.054,170.504,184.2,15.31,0.5583524736257919,0.542349587385096
697,1012.0,135.024,45.871,245.15,277.976,172.104,135.5,13.14,970.0,124.833,45.874,245.59,279.798,163.755,13.6,4.16,9.88967819932381,7.31033973461165
698,1016.0,283.286,79.313,101.34,92.766,171.24,79.84,10.08,980.0,283.246,78.893,101.14,90.338,168.865,79.36,10.05,0.470132453000441,0.4218326825765474
699,1017.0,261.34,10.866,85.58,114.955,172.096,78.56,10.0,985.0,261.398,10.347,85.51,112.685,169.799,77.6,9.94,0.5192722317447791,0.5191097205381153
700,1020.0,130.576,50.451,255.09,184.693,169.858,22.08,5.3,986.0,130.197,50.805,255.58,182.409,167.663,22.4,5.34,0.5229183121542941,0.4595154080836359
701,1021.0,73.947,57.05,276.97,208.782,171.36,46.56,7.7,990.0,73.915,57.593,276.91,206.476,169.332,46.24,7.67,0.5491323002689115,0.5436676125552868
702,1023.0,129.097,72.138,234.14,17.6,168.4,1.76,1.5,946.0,122.168,69.094,234.0,48.816,160.472,8.0,3.19,7.611126858618511,7.208934649972149
703,1024.0,209.979,49.621,138.55,196.95,171.047,38.08,6.96,993.0,209.564,49.213,139.1,194.646,168.882,36.16,6.79,0.5866941512338878,0.515557428027428
704,1025.0,354.869,24.855,7.36,44.447,172.457,42.4,7.35,991.0,355.799,24.938,6.23,42.056,169.789,41.92,7.31,0.49214258828237695,0.4002090725897984
705,1026.0,277.53,19.73,77.8,58.683,172.084,46.4,7.69,992.0,278.025,19.233,77.31,56.242,169.516,44.64,7.54,0.5242153278523592,0.5236957308182607
706,1031.0,145.517,60.903,184.92,17.739,176.798,115.4,12.12,994.0,145.071,61.021,185.52,15.286,173.839,113.8,12.04,0.5595157388466259,0.4073996807243366
707,1032.0,296.226,53.308,51.62,188.747,172.876,35.2,6.69,996.0,296.462,52.897,51.21,186.422,170.818,34.88,6.66,0.5258603139825877,0.4522612617030975
708,1034.0,127.702,41.836,206.06,296.551,173.1,29.28,6.11,997.0,127.251,42.24,206.46,294.333,171.458,29.76,6.16,0.508574568853586,0.5043986932792524
709,1037.0,238.359,77.294,110.51,168.6,170.8,2.56,1.81,998.0,238.571,76.788,110.93,166.422,168.667,2.88,1.91,0.7192451655926587,0.5465523339462246
710,1038.0,126.934,70.342,221.92,171.953,173.76,34.08,6.59,999.0,126.742,70.644,222.34,169.629,171.563,34.88,6.66,0.5006119789954547,0.3520758608755596
711,1040.0,106.171,72.226,252.78,193.531,177.203,79.04,10.03,1000.0,106.059,72.715,253.02,191.243,174.884,77.92,9.96,0.541361402697392,0.5005266467784342
712,1041.0,181.13,16.263,205.22,313.39,178.1,87.36,10.55,1007.0,179.295,16.26,207.07,310.509,176.278,66.4,9.19,0.5213770599717973,0.5138283417705031
713,1044.0,140.23,71.006,197.31,153.645,179.245,131.8,12.96,1005.0,139.911,71.112,197.78,151.333,176.894,130.4,12.89,0.4863779650480826,0.3198050186733102
714,1045.0,1.849,36.983,27.57,180.198,178.592,178.1,15.06,1006.0,2.592,36.984,26.63,177.894,176.302,175.7,14.96,0.5655417335331233,0.44697678084350145
715,1046.0,108.5,73.222,254.12,53.606,176.139,76.8,9.89,1003.0,108.324,73.665,254.42,51.186,173.44,76.64,9.88,0.5358473723568952,0.47403532240749024
716,1048.0,72.398,59.814,307.5,122.485,174.432,18.08,4.8,1004.0,72.627,60.234,307.28,120.177,172.112,17.76,4.76,0.4763370062117845,0.46448832465845735
717,1049.0,14.639,52.814,349.65,214.966,177.488,104.8,11.55,1008.0,15.025,52.919,348.96,212.645,175.447,102.9,11.45,0.5608515417990497,0.3251511848569777
718,1050.0,141.77,56.916,239.42,223.667,179.073,101.3,11.36,1013.0,141.324,57.06,239.99,221.347,177.102,99.2,11.24,0.5172474504579779,0.40076024490533985
719,1054.0,254.708,63.033,92.19,80.709,173.636,12.64,4.01,953.0,260.08,68.882,85.35,48.024,164.91,79.36,10.05,8.933480702225134,7.6316943042333945
720,1055.0,357.944,24.197,3.13,96.476,177.467,82.4,10.24,1011.0,358.893,24.208,2.0,94.217,175.045,80.48,10.12,0.47052624727016035,0.38920649404968677
721,1056.0,329.609,40.928,35.75,287.507,176.689,76.32,9.86,1019.0,330.081,40.64,35.1,285.273,174.945,75.84,9.83,0.5134403776914106,0.4219012456180598
722,1057.0,274.211,76.213,74.77,4.554,176.339,31.2,6.3,1009.0,274.137,75.788,74.67,2.312,173.324,28.96,6.07,0.44685708529167373,0.4310226268468935
723,1058.0,59.264,39.728,294.09,9.605,175.704,27.84,5.95,1012.0,59.442,40.249,293.81,7.151,172.77,27.68,5.94,0.5524054520594478,0.5334091508450381
724,1059.0,50.722,48.498,302.61,263.592,180.46,207.5,16.25,1021.0,51.085,48.832,302.19,261.438,178.497,206.1,16.2,0.4672642766541416,0.4310980136802293
725,1060.0,177.137,34.127,194.78,85.673,175.093,13.12,4.09,1017.0,176.247,34.112,195.7,83.181,172.624,13.44,4.14,0.5319779816226942,0.4994413491866345
726,1061.0,313.765,55.419,62.54,67.83,177.76,88.8,10.63,1015.0,313.856,55.097,62.14,65.587,175.118,90.24,10.72,0.4800802721823925,0.33056857124246014
727,1064.0,122.293,78.149,213.47,76.184,175.835,10.08,3.58,1023.0,121.959,78.568,213.82,73.9,173.34,9.6,3.5,0.6020279297025295,0.5315769898730759
728,1065.0,341.665,30.017,25.29,128.588,179.096,80.0,10.09,1027.0,342.486,29.825,24.33,126.32,176.808,79.36,10.05,0.5160235990084835,0.4522900571791829
729,1066.0,151.514,42.316,188.35,41.515,178.625,58.88,8.66,1022.0,150.676,42.347,189.25,39.078,175.886,57.76,8.58,0.6309494007549163,0.5651732014848152
730,1067.0,209.793,4.499,167.94,105.702,179.214,80.0,10.09,1024.0,203.505,4.261,174.18,103.374,176.703,78.72,10.01,0.5364116676038929,0.5355896108918521
731,1069.0,34.705,29.641,333.38,201.833,178.396,62.24,8.9,1029.0,35.331,29.995,332.6,199.595,176.232,62.56,8.92,0.5275542189919594,0.47138637265927574
732,1070.0,15.593,47.932,321.55,227.867,174.533,0.48,0.78,987.0,16.095,48.863,319.57,236.8,165.0,0.32,0.64,1.928509163409221,1.0038228864613072
733,1071.0,96.345,28.189,252.72,233.1,176.182,17.92,4.78,1031.0,96.277,28.852,252.93,230.931,174.175,17.6,4.73,0.680586640974528,0.6637944343221928
734,1073.0,152.214,61.929,207.47,80.537,178.474,54.08,8.3,1026.0,151.75,61.993,208.01,78.134,175.965,52.96,8.21,0.5248123318937636,0.4145096064632237
735,1074.0,125.002,89.721,223.85,298.345,181.516,156.5,14.12,1040.0,124.84,90.098,224.15,296.217,179.715,154.1,14.01,0.5081525270986034,0.4103325966040836
736,1076.0,143.299,46.486,220.61,115.805,182.621,165.6,14.52,1037.0,142.647,46.706,221.33,113.463,180.119,162.6,14.39,0.5888625874486967,0.5222884088648146
737,1077.0,321.724,47.816,52.02,238.742,176.516,9.92,3.55,1039.0,321.953,47.448,51.51,236.415,174.611,8.8,3.35,0.5390327212438066,0.4050305381070112
738,1078.0,310.083,57.705,33.66,243.042,178.084,25.92,5.74,1045.0,310.202,57.39,33.26,240.793,176.09,25.6,5.71,0.47148819129833924,0.33061824995796096
739,1079.0,321.742,51.532,14.51,307.291,178.845,45.76,7.63,1041.0,322.056,51.27,13.98,305.209,177.079,44.48,7.53,0.4903990043114099,0.35897801003005975
740,1080.0,138.315,30.842,236.22,72.743,177.739,7.84,3.16,1034.0,137.971,31.095,236.49,70.454,174.876,5.92,2.75,0.30978142121827734,0.30877392347129184
741,1082.0,314.623,22.91,65.9,135.022,179.786,39.52,7.09,1038.0,315.488,22.486,64.89,132.765,177.271,37.92,6.95,0.5797516944440156,0.539606006391937
742,1083.0,75.646,50.753,293.76,32.982,177.805,24.32,5.56,1035.0,75.509,51.22,293.66,30.553,174.987,24.64,5.6,0.5139127173625803,0.4789782176070958
743,1084.0,173.561,26.556,176.97,46.99,177.733,12.48,3.99,1036.0,172.902,26.539,177.72,44.58,175.144,12.48,3.99,0.3358453457761461,0.29502207659004337
744,1087.0,48.733,82.873,315.77,166.304,184.902,182.4,15.24,1048.0,48.744,83.314,315.5,164.012,182.628,180.0,15.14,0.5165146229413561,0.44113518305912264
745,1088.0,104.552,72.252,248.91,208.233,183.67,86.88,10.52,1000.0,106.059,72.715,253.02,191.243,174.884,77.92,9.96,4.806760378472403,1.5098543138759348
746,1089.0,229.311,56.457,142.07,25.295,179.655,25.6,5.71,1046.0,229.212,55.911,142.31,22.917,176.713,27.36,5.9,0.5822973348030813,0.552160559991237
747,1091.0,284.847,69.523,88.93,84.993,183.223,79.68,10.07,1047.0,284.865,69.096,88.67,82.765,180.62,76.96,9.9,0.49693621798716314,0.4273318986897029
748,1092.0,84.614,30.674,259.43,234.095,184.208,164.0,14.45,1031.0,96.277,28.852,252.93,230.931,174.175,17.6,4.73,7.0654381431413915,6.060037805028117
749,1093.0,74.403,86.804,290.73,2.93,183.222,68.64,9.35,1052.0,74.428,87.255,290.68,1.868,180.19,38.72,7.02,0.45430873757073165,0.45169051165526647
750,1096.0,294.96,64.238,89.78,123.716,182.447,28.64,6.04,1057.0,295.038,63.866,89.56,121.394,179.995,27.36,5.9,0.4217237011551759,0.3785540391387491
751,1097.0,220.726,59.043,121.6,75.733,178.267,0.48,0.78,1075.0,221.077,58.28,122.85,73.0,177.6,0.32,0.64,1.6505231395739843,0.8197814535706475
752,1099.0,314.459,63.247,41.2,276.973,182.774,87.2,10.54,1068.0,314.57,62.958,40.68,274.725,180.897,85.92,10.46,0.5603719364558729,0.3054837517507021
753,1100.0,25.362,74.393,318.74,277.0,178.0,0.32,0.64,1061.0,25.756,74.517,317.72,273.2,176.0,0.48,0.78,0.9977995402295632,0.3993277161796101
754,1101.0,68.39,63.274,289.77,58.772,181.798,27.84,5.95,1065.0,68.542,63.685,289.77,56.482,179.203,27.36,5.9,0.4382064592491381,0.4329184943592235
755,1103.0,132.005,57.96,206.26,246.973,181.329,35.2,6.69,1067.0,131.63,58.29,206.77,244.804,179.221,33.44,6.53,0.5546503318328707,0.4585959191158335
756,1104.0,142.312,52.607,213.86,13.029,184.347,94.4,10.96,1059.0,141.933,52.785,214.48,10.577,181.317,94.88,10.99,0.5243159038536166,0.3500955339032687
757,1105.0,243.622,53.071,89.76,35.64,185.84,131.2,12.92,1063.0,243.395,52.565,89.98,33.317,182.962,126.9,12.71,0.5436926992843389,0.5373491231462445
758,1107.0,280.938,24.022,52.86,91.161,186.358,82.4,10.24,1066.0,281.447,23.5,52.21,88.9,183.737,79.04,10.03,0.5902942565017637,0.5608385323016571
759,1108.0,292.723,80.521,53.99,50.799,183.109,69.92,9.44,1064.0,292.651,80.026,53.71,48.523,180.386,67.68,9.28,0.5791548706667318,0.5000609978481565
760,1110.0,118.911,67.466,254.06,63.083,181.448,9.28,3.44,1072.0,118.811,67.996,254.45,60.786,178.849,9.12,3.41,0.642993137850509,0.5380184337538344
761,1111.0,95.831,84.521,262.22,99.559,185.38,64.16,9.04,1079.0,95.725,85.009,262.29,97.222,182.901,65.6,9.14,0.5029173707512885,0.4992858823270635
762,1112.0,252.711,30.208,98.6,249.03,187.204,127.4,12.73,1081.0,252.563,29.604,98.73,246.811,185.11,128.0,12.77,0.6084926506156141,0.608490261341243
763,1113.0,7.002,60.628,350.82,26.931,187.742,113.0,11.99,1074.0,7.325,60.684,350.16,24.528,184.792,113.1,12.0,0.5780358966097752,0.2870718144111556
764,1114.0,71.801,42.661,271.24,68.895,187.856,195.2,15.77,1078.0,71.868,43.228,271.08,66.612,185.134,191.4,15.61,0.5795544058065806,0.5688343503666006
765,1115.0,133.601,47.041,223.21,189.29,183.517,26.24,5.78,1083.0,133.073,47.408,223.9,187.14,181.328,25.44,5.69,0.6282740641847054,0.5337523306177842
766,1116.0,262.278,32.013,68.5,198.076,183.376,21.76,5.26,1080.0,262.367,31.396,68.44,195.706,181.085,22.88,5.4,0.61896980758964,0.618770166332722
767,1117.0,141.92,37.332,205.8,241.692,181.231,2.08,1.63,1084.0,141.651,37.305,205.95,239.491,179.2,1.76,1.5,0.1772316734586742,0.16529985004013328
768,1118.0,140.919,64.597,209.11,287.647,184.226,50.24,8.0,1086.0,140.556,64.878,209.61,285.445,182.411,49.12,7.91,0.5530030008855197,0.4321233426089
769,1119.0,118.66,76.768,259.88,93.2,181.0,0.32,0.64,1196.0,120.686,83.908,260.87,104.2,199.2,0.32,0.64,7.532024941322291,7.413705372043737
770,1120.0,279.61,80.15,93.31,138.044,188.11,141.6,13.43,1089.0,279.543,79.662,93.21,135.791,185.608,139.2,13.31,0.5049568803602844,0.4924378956209025
771,1122.0,83.869,36.512,251.3,241.06,185.692,11.84,3.88,1094.0,83.738,36.979,251.26,238.75,183.761,11.52,3.83,0.4952247485144995,0.4735303531114374
772,1124.0,158.291,35.309,213.85,43.758,184.921,19.04,4.92,1090.0,157.228,35.23,214.9,41.386,182.124,18.56,4.86,0.6450958066900657,0.6188576049027423
773,1125.0,203.378,17.452,172.32,78.754,183.897,5.6,2.67,1092.0,201.758,17.246,174.16,76.632,181.613,4.96,2.51,0.6016831809233905,0.5251384320856252
774,1126.0,110.198,43.136,264.37,34.667,183.4,0.96,1.11,1087.0,109.646,43.483,264.76,32.267,180.267,1.44,1.35,0.5137214200701681,0.5135888277569387
775,1127.0,339.58,9.845,37.77,193.933,186.134,27.68,5.94,1097.0,342.42,9.791,34.82,191.649,183.92,26.24,5.78,0.5102591533333664,0.48722589836838254
776,1129.0,53.568,54.94,318.43,60.373,185.009,7.04,2.99,1095.0,53.782,55.447,317.98,57.93,182.41,6.4,2.85,0.6288127607570241,0.5365847815013861
777,1131.0,56.461,15.777,318.02,214.803,185.891,19.36,4.96,1102.0,57.504,16.158,316.87,212.568,183.8,20.16,5.07,0.4991479994269718,0.47693935319460984
778,1133.0,252.083,9.004,78.74,311.808,188.095,71.84,9.56,1105.0,251.279,8.505,79.48,309.141,186.165,62.24,8.9,0.5166707074469556,0.5137733098918321
779,1136.0,146.308,84.474,210.12,201.465,188.435,55.68,8.42,1108.0,146.138,84.571,210.63,199.282,186.136,53.12,8.22,0.5309019384415274,0.19505298433313756
780,1137.0,181.667,29.285,205.62,280.797,188.606,41.92,7.31,1114.0,180.313,29.046,206.96,278.615,186.668,40.16,7.15,0.7192735222160795,0.7017842140622872
781,1138.0,162.706,43.564,166.95,7.063,187.29,17.76,4.76,1100.0,162.02,43.558,227.77,4.631,184.262,16.64,4.6,0.5725189584148079,0.47277733948067296
782,1140.0,232.944,55.763,99.8,152.659,189.057,108.0,11.73,1101.0,232.843,55.233,100.12,150.362,186.692,106.9,11.67,0.5973991043487186,0.5364959490052027
783,1141.0,13.374,8.564,333.9,182.22,190.994,220.2,16.74,1107.0,16.658,8.756,330.54,180.013,188.628,217.6,16.65,0.5423434286108282,0.5303521841519826
784,1142.0,60.755,50.631,293.62,222.748,191.062,151.8,13.9,1109.0,61.004,51.054,293.35,220.557,188.896,150.2,13.83,0.47845979975921216,0.46498121516943997
785,1143.0,117.123,57.465,263.26,265.232,188.422,51.84,8.12,1113.0,116.874,57.915,263.6,263.012,186.42,50.4,8.01,0.5381432959342395,0.49677701927022755
786,1144.0,48.196,25.055,332.46,57.22,189.965,60.32,8.76,1106.0,48.986,25.467,331.64,54.914,187.131,58.4,8.62,0.5427043283485875,0.5323435922451916
787,1145.0,151.876,24.265,205.08,126.644,188.671,58.72,8.65,1110.0,150.672,24.455,206.38,124.365,186.207,58.24,8.61,0.5692055761280652,0.5317072031450756
788,1147.0,122.735,64.482,227.36,19.339,190.679,48.48,7.86,1116.0,122.492,64.95,227.78,16.865,187.625,46.56,7.7,0.6060449507921432,0.5170114881584558
789,1148.0,66.02,89.09,304.37,106.561,192.785,175.5,14.95,1118.0,246.149,90.512,115.83,104.333,190.192,173.0,14.84,0.4630382825216076,0.41838065280208525
790,1149.0,54.034,30.419,300.22,130.6,185.333,0.96,1.11,1119.0,54.504,30.57,299.05,128.2,183.2,0.32,0.64,0.8154290282738343,0.28228474572509427
791,1152.0,51.46,43.747,332.46,270.818,192.102,107.5,11.7,1123.0,51.908,44.057,331.93,268.605,189.987,105.6,11.6,0.48532247224912844,0.4388683789785354
792,1153.0,305.688,68.906,48.51,46.813,197.622,361.0,21.44,1121.0,305.641,68.464,48.12,44.493,194.633,357.9,21.35,0.6024931468475799,0.4441633863895912
793,1154.0,281.229,21.635,79.1,295.677,190.77,99.52,11.26,1126.0,281.554,21.051,78.66,293.595,188.793,97.76,11.16,0.6114667120400964,0.5958561395857466
794,1155.0,216.52,63.902,119.48,79.0,186.4,0.32,0.64,1075.0,221.077,58.28,122.85,73.0,177.6,0.32,0.64,8.863039440225307,6.891570534932816
795,1156.0,88.825,39.547,297.97,78.736,191.838,75.36,9.8,1122.0,88.718,40.075,298.03,76.42,189.052,73.92,9.7,0.5328880518876159,0.5324256781194884
796,1157.0,263.011,43.073,100.79,305.31,192.423,69.76,9.42,1127.0,262.987,42.569,100.69,303.149,190.545,68.48,9.34,0.5177959548546169,0.5042639266351533
797,1158.0,122.622,78.596,233.55,285.934,191.774,54.88,8.36,1129.0,122.301,78.97,233.89,283.831,189.698,54.4,8.32,0.5621875607787056,0.4888941723383855
798,1159.0,62.273,89.371,297.82,2.856,193.41,56.48,8.48,1128.0,62.194,89.935,297.74,1.643,189.946,34.08,6.59,0.575163844734753,0.5695056809999199
799,1160.0,56.475,89.232,282.58,145.259,191.534,19.52,4.99,1131.0,56.578,89.573,282.35,142.975,188.989,17.92,4.78,0.4234332434505735,0.3562145631307995
800,1161.0,51.348,66.72,300.39,211.727,199.359,297.8,19.47,1132.0,51.502,67.114,300.06,209.452,196.95,291.4,19.26,0.49799793158954697,0.41869605570207613
801,1162.0,260.07,78.806,101.92,257.206,193.084,63.04,8.96,1135.0,260.103,78.312,101.98,254.97,191.027,62.88,8.95,0.4995102340964231,0.49505771856743175
802,1163.0,152.125,83.24,221.69,12.788,195.195,125.4,12.64,1130.0,151.955,83.376,222.21,10.442,192.055,122.4,12.48,0.5451539142193629,0.2168029792672139
803,1164.0,60.529,13.563,315.03,195.59,193.169,63.68,9.0,1102.0,57.504,16.158,316.87,212.568,183.8,20.16,5.07,2.9167561799864603,2.707635619198738
804,1166.0,273.448,65.216,66.55,95.429,192.237,23.52,5.47,1140.0,273.329,64.687,66.39,93.095,189.708,23.04,5.42,0.5794171890342781,0.5398735325187438
805,1167.0,220.245,66.873,110.77,118.505,194.43,78.24,9.98,1137.0,220.096,66.544,111.15,116.132,191.85,75.36,9.8,0.47965119542974827,0.3563296590047152
806,1169.0,182.531,41.296,160.77,206.277,189.877,2.08,1.63,1141.0,181.279,41.395,161.85,203.914,187.8,2.24,1.69,0.8446556877658302,0.8329631300858196
807,1171.0,268.212,48.819,108.39,85.684,198.789,151.2,13.87,1136.0,268.162,48.32,108.35,83.366,196.003,152.5,13.93,0.5057151635942166,0.5004061514945864
808,1172.0,46.872,40.899,321.16,206.766,191.006,5.6,2.67,1143.0,47.356,41.539,320.53,204.9,188.672,4.48,2.39,0.7629066471621532,0.7150584189809938
809,1173.0,129.569,80.699,223.12,242.759,193.259,31.52,6.34,1144.0,129.337,80.987,223.51,240.655,191.168,32.16,6.4,0.5099699049051772,0.3679738469563436
810,1174.0,128.289,81.63,230.94,234.538,194.769,74.08,9.71,1144.0,129.337,80.987,223.51,240.655,191.168,32.16,6.4,7.373004943584971,1.2192866560524285
811,1175.0,38.372,27.629,313.34,159.369,196.419,73.92,9.7,1146.0,39.188,27.994,312.45,157.111,193.843,72.96,9.64,0.5535980491595777,0.5274109041990733
812,1176.0,89.332,45.838,276.47,167.985,195.697,57.28,8.54,1149.0,89.231,46.362,276.54,165.721,193.209,56.0,8.44,0.5290294491457092,0.5290294480330701
813,1178.0,130.939,75.009,239.15,22.568,194.075,11.04,3.75,1145.0,130.759,75.353,239.55,20.1,191.074,12.16,3.93,0.5233592348163798,0.3855079714301785
814,1180.0,259.018,45.655,103.47,127.122,200.91,218.1,16.66,1148.0,258.905,45.141,103.52,124.903,198.158,216.2,16.59,0.5210856553685157,0.5202586133300339
815,1181.0,351.475,15.564,32.29,148.085,196.969,56.64,8.49,1097.0,342.42,9.791,34.82,191.649,183.92,26.24,5.78,8.770737756971807,6.0883182725245595
816,1182.0,143.65,68.406,196.39,311.579,199.419,124.3,12.58,1157.0,143.169,68.445,196.93,308.634,197.421,102.6,11.43,0.5774618039377769,0.44899803895140794
817,1183.0,128.12,76.768,221.22,32.369,194.712,14.56,4.31,1150.0,127.972,77.02,221.68,30.093,191.578,14.4,4.28,0.5158805653110934,0.29031314333981745
818,1184.0,140.93,83.566,246.7,250.332,203.16,312.6,19.95,1155.0,140.73,83.814,247.08,248.09,200.325,282.9,18.98,0.4787458306679004,0.31783761054509846
819,1185.0,95.004,88.786,253.75,277.035,194.504,7.36,3.06,1156.0,94.819,89.215,253.79,274.767,192.425,7.68,3.13,0.4686231579402462,0.4671781522581489
820,1186.0,245.837,74.624,88.72,277.335,197.652,27.04,5.87,1160.0,245.847,74.017,88.81,275.272,195.457,26.88,5.85,0.614113496296313,0.6070763503030907
821,1187.0,129.311,53.182,232.36,24.196,195.887,17.6,4.73,1153.0,128.977,53.543,232.69,21.942,192.839,16.48,4.58,0.46821815710808795,0.4496109434410208
822,1188.0,291.982,28.792,69.4,140.108,199.908,124.3,12.58,1154.0,292.3,28.276,68.95,137.857,197.191,121.1,12.42,0.5643054174688761,0.5378926689752128
823,1189.0,253.723,61.425,132.0,60.697,195.974,12.48,3.99,1158.0,253.583,60.914,132.14,58.245,193.03,12.8,4.04,0.5304881173525933,0.5255122245708728
824,1190.0,151.091,63.311,193.86,75.782,202.414,126.7,12.7,1159.0,150.578,63.294,194.49,73.436,199.549,126.2,12.68,0.6082353657068541,0.4586244482030471
825,1191.0,76.321,38.036,269.34,283.503,200.688,115.8,12.14,1168.0,76.338,38.528,269.31,281.323,198.567,113.4,12.02,0.4923944757694533,0.4921127108189598
